IndicatorCode,Indicator,ValueType,ParentLocationCode,ParentLocation,Location type,SpatialDimValueCode,Location,Period type,Period,IsLatestYear,Dim1 type,Dim1,Dim1ValueCode,Dim2 type,Dim2,Dim2ValueCode,Dim3 type,Dim3,Dim3ValueCode,DataSourceDimValueCode,DataSource,FactValueNumericPrefix,FactValueNumeric,FactValueUoM,FactValueNumericLowPrefix,FactValueNumericLow,FactValueNumericHighPrefix,FactValueNumericHigh,Value,FactValueTranslationID,FactComments,Language,DateModified
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MWI,Malawi,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,4.4,,,2.8,,6.1,4.4 [2.8 – 6.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,RWA,Rwanda,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,4.4,,,2.8,,6,4.4 [2.8 – 6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,4.5,,,3.3,,5.8,4.5 [3.3 – 5.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NGA,Nigeria,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,4.5,,,3.5,,5.5,4.5 [3.5 – 5.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,BHR,Bahrain,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,4.6,,,2.3,,6.7,4.6 [2.3 – 6.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,COL,Colombia,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,4.6,,,3.6,,5.7,4.6 [3.6 – 5.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PER,Peru,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,4.8,,,3.9,,5.9,4.8 [3.9 – 5.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,false,Sex,Male,MLE,,,,,,,,,,40.1,,,31.1,,49.9,40.1 [31.1 – 49.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,EST,Estonia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,40.1,,,33.8,,48.7,40.1 [33.8 – 48.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,LBN,Lebanon,Year,2014,false,Sex,Male,MLE,,,,,,,,,,40.4,,,30.7,,50.4,40.4 [30.7 – 50.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MDG,Madagascar,Year,2014,false,Sex,Male,MLE,,,,,,,,,,40.7,,,26.9,,54,40.7 [26.9 – 54],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MUS,Mauritius,Year,2014,false,Sex,Male,MLE,,,,,,,,,,40.8,,,31.8,,51.4,40.8 [31.8 – 51.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,41,,,31.9,,49.6,41 [31.9 – 49.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,THA,Thailand,Year,2014,false,Sex,Male,MLE,,,,,,,,,,41,,,33.9,,47.9,41 [33.9 – 47.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,41.1,,,32.6,,49.4,41.1 [32.6 – 49.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GRC,Greece,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,41.2,,,32.5,,51,41.2 [32.5 – 51],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,41.7,,,32.9,,50.2,41.7 [32.9 – 50.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,41.8,,,33.9,,50.2,41.8 [33.9 – 50.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,AZE,Azerbaijan,Year,2014,false,Sex,Male,MLE,,,,,,,,,,42,,,28.3,,56.4,42 [28.3 – 56.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,42,,,29.4,,56.1,42 [29.4 – 56.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,EGY,Egypt,Year,2014,false,Sex,Male,MLE,,,,,,,,,,42,,,34,,50.1,42 [34 – 50.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,SRB,Serbia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,42.4,,,33.9,,50.8,42.4 [33.9 – 50.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2014,false,Sex,Male,MLE,,,,,,,,,,42.7,,,35.6,,50.1,42.7 [35.6 – 50.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CUB,Cuba,Year,2014,false,Sex,Male,MLE,,,,,,,,,,43.5,,,25.7,,61.8,43.5 [25.7 – 61.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,BGD,Bangladesh,Year,2014,false,Sex,Male,MLE,,,,,,,,,,43.6,,,35.7,,51.5,43.6 [35.7 – 51.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,FJI,Fiji,Year,2014,false,Sex,Male,MLE,,,,,,,,,,43.7,,,26.4,,61.2,43.7 [26.4 – 61.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,RUS,Russian Federation,Year,2014,false,Sex,Male,MLE,,,,,,,,,,43.7,,,35.6,,50.8,43.7 [35.6 – 50.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,WSM,Samoa,Year,2014,false,Sex,Male,MLE,,,,,,,,,,43.9,,,30.1,,58.5,43.9 [30.1 – 58.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2014,false,Sex,Male,MLE,,,,,,,,,,44.2,,,35.7,,55.3,44.2 [35.7 – 55.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,TUR,Turkey,Year,2014,false,Sex,Male,MLE,,,,,,,,,,44.2,,,36.5,,52,44.2 [36.5 – 52],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,false,Sex,Male,MLE,,,,,,,,,,44.3,,,36.6,,53.7,44.3 [36.6 – 53.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MYS,Malaysia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,44.9,,,35.4,,56,44.9 [35.4 – 56],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,false,Sex,Male,MLE,,,,,,,,,,45,,,35.9,,54.2,45 [35.9 – 54.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,UKR,Ukraine,Year,2014,false,Sex,Male,MLE,,,,,,,,,,45.1,,,37.9,,52.7,45.1 [37.9 – 52.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,46.2,,,31.9,,61.2,46.2 [31.9 – 61.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BGR,Bulgaria,Year,2014,false,Sex,Male,MLE,,,,,,,,,,46.2,,,37.4,,55.8,46.2 [37.4 – 55.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,TUN,Tunisia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,46.5,,,34.7,,58.5,46.5 [34.7 – 58.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BLR,Belarus,Year,2014,false,Sex,Male,MLE,,,,,,,,,,46.5,,,39.3,,54.8,46.5 [39.3 – 54.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2014,false,Sex,Male,MLE,,,,,,,,,,47.7,,,34.8,,61.9,47.7 [34.8 – 61.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,47.7,,,37.8,,58.9,47.7 [37.8 – 58.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GRC,Greece,Year,2014,false,Sex,Male,MLE,,,,,,,,,,47.8,,,38.5,,58.8,47.8 [38.5 – 58.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,BIH,Bosnia and Herzegovina,Year,2014,false,Sex,Male,MLE,,,,,,,,,,48.3,,,33.8,,64.7,48.3 [33.8 – 64.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,48.4,,,34.8,,62.3,48.4 [34.8 – 62.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TON,Tonga,Year,2014,false,Sex,Male,MLE,,,,,,,,,,48.8,,,37.7,,62,48.8 [37.7 – 62],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,CHN,China,Year,2014,false,Sex,Male,MLE,,,,,,,,,,49,,,38.9,,59.3,49 [38.9 – 59.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,NRU,Nauru,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,49.2,,,34.8,,62.6,49.2 [34.8 – 62.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,MOZ,Mozambique,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5,,,2.6,,7.5,5 [2.6 – 7.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,JAM,Jamaica,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5,,,2.9,,7.2,5 [2.9 – 7.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,COM,Comoros,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.3,,,3,,7.7,5.3 [3 – 7.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BWA,Botswana,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.3,,,3.9,,7.1,5.3 [3.9 – 7.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SGP,Singapore,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.3,,,4,,6.6,5.3 [4 – 6.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GEO,Georgia,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.4,,,4.1,,7,5.4 [4.1 – 7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CRI,Costa Rica,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.7,,,4.2,,7.5,5.7 [4.2 – 7.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,MNG,Mongolia,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.7,,,4.4,,7.4,5.7 [4.4 – 7.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,MDA,Republic of Moldova,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,5.8,,,4.6,,7.2,5.8 [4.6 – 7.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KGZ,Kyrgyzstan,Year,2014,false,Sex,Male,MLE,,,,,,,,,,50.2,,,39.3,,62.1,50.2 [39.3 – 62.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,CHL,Chile,Year,2014,false,Sex,Male,MLE,,,,,,,,,,50.5,,,34.3,,66.2,50.5 [34.3 – 66.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,LVA,Latvia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,51,,,42.6,,61,51 [42.6 – 61],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ALB,Albania,Year,2014,false,Sex,Male,MLE,,,,,,,,,,51.7,,,37.4,,64,51.7 [37.4 – 64],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,LSO,Lesotho,Year,2014,false,Sex,Male,MLE,,,,,,,,,,52.2,,,38.6,,67.5,52.2 [38.6 – 67.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,false,Sex,Male,MLE,,,,,,,,,,52.4,,,41,,63.5,52.4 [41 – 63.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,CYP,Cyprus,Year,2014,false,Sex,Male,MLE,,,,,,,,,,52.5,,,39.3,,65.2,52.5 [39.3 – 65.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,ARM,Armenia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,54.8,,,45.1,,64.4,54.8 [45.1 – 64.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,55.2,,,40.8,,70.4,55.2 [40.8 – 70.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,TUV,Tuvalu,Year,2014,false,Sex,Male,MLE,,,,,,,,,,55.5,,,37,,75,55.5 [37 – 75],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,GEO,Georgia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,55.9,,,41.8,,70,55.9 [41.8 – 70],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,SLB,Solomon Islands,Year,2014,false,Sex,Male,MLE,,,,,,,,,,56.1,,,43.7,,70.5,56.1 [43.7 – 70.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,IDN,Indonesia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,59.3,,,47.5,,69.5,59.3 [47.5 – 69.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PRY,Paraguay,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,6.1,,,4.4,,8.1,6.1 [4.4 – 8.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KOR,Republic of Korea,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,6.1,,,4.9,,7.2,6.1 [4.9 – 7.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,MMR,Myanmar,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,6.2,,,4.1,,8.5,6.2 [4.1 – 8.5],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ERI,Eritrea,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,6.3,,,4.2,,8.4,6.3 [4.2 – 8.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,BEN,Benin,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,6.6,,,5,,8.6,6.6 [5 – 8.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ETH,Ethiopia,Year,2014,false,Sex,Male,MLE,,,,,,,,,,6.6,,,5.1,,7.9,6.6 [5.1 – 7.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,PAN,Panama,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,6.9,,,5,,9.1,6.9 [5 – 9.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,NER,Niger,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,7,,,5.5,,8.4,7 [5.5 – 8.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,SYC,Seychelles,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,7.3,,,5.2,,9.6,7.3 [5.2 – 9.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EUR,Europe,Country,KAZ,Kazakhstan,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,7.4,,,5.6,,9.2,7.4 [5.6 – 9.2],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,YEM,Yemen,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,7.5,,,3.7,,11.3,7.5 [3.7 – 11.3],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,GHA,Ghana,Year,2014,false,Sex,Male,MLE,,,,,,,,,,7.5,,,4.9,,10.6,7.5 [4.9 – 10.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,MEX,Mexico,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,7.5,,,6.2,,9.1,7.5 [6.2 – 9.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,CMR,Cameroon,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,7.6,,,5.5,,10,7.6 [5.5 – 10],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,EMR,Eastern Mediterranean,Country,OMN,Oman,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,7.6,,,5.9,,9.6,7.6 [5.9 – 9.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,TGO,Togo,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,7.7,,,5.2,,10.6,7.7 [5.2 – 10.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,STP,Sao Tome and Principe,Year,2014,false,Sex,Male,MLE,,,,,,,,,,7.7,,,6,,9.6,7.7 [6 – 9.6],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AMR,Americas,Country,BRB,Barbados,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,7.8,,,4.9,,11.1,7.8 [4.9 – 11.1],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,ZAF,South Africa,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,7.9,,,6.2,,9.4,7.9 [6.2 – 9.4],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,KIR,Kiribati,Year,2014,false,Sex,Male,MLE,,,,,,,,,,71.2,,,53.4,,90.8,71.2 [53.4 – 90.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,SEAR,South-East Asia,Country,TLS,Timor-Leste,Year,2014,false,Sex,Male,MLE,,,,,,,,,,71.8,,,59.3,,84.7,71.8 [59.3 – 84.7],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,AFR,Africa,Country,LBR,Liberia,Year,2014,false,Sex,Both sexes,BTSX,,,,,,,,,,8,,,6.3,,9.8,8 [6.3 – 9.8],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,LAO,Lao People's Democratic Republic,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,8.1,,,6.3,,9.9,8.1 [6.3 – 9.9],,,EN,2020-06-11T04:00:00.000Z
M_Est_smk_curr_std,Estimate of current tobacco smoking prevalence (%) (age-standardized rate),numeric,WPR,Western Pacific,Country,PHL,Philippines,Year,2014,false,Sex,Female,FMLE,,,,,,,,,,8.1,,,6.6,,9.7,8.1 [6.6 – 9.7],,,EN,2020-06-11T04:00:00.000Z
